player_name,height_wo_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,war_total,position_C,position_C-PF,position_PF,position_PF-C,position_PF-SF,position_PG,position_PG-SG,position_SF,position_SF-PF,position_SF-SG,position_SG,position_SG-PG,position_SG-SF
John Jenkins,75.25,212.0,80.5,98.0,7.1,9.0,9.0,30.5,36.5,11.36,3.37,10.0,30,53.9,126.9,17.6,61.8,64.3,1.4,8.5,8.5,10.6,48,60,0.8,37,82,0.451,68,143,0.47600000000000003,0.7,1.2,26.7,1,3.4683300000000004,127.954,2.0,2010,1.2608582,23.0,103.74,97.8999,2.28337,105.958,5.83015,6.18112,-0.350972,8.042119999999999,23.1,7.2982,0.743923,0.2667,1.9,2.1667,0.9667,0.4667,0.1667,10.8667,-0.31538139740000004,0,0,0,0,0,0,0,0,0,0,1,0,0
Orlando Johnson,75.75,223.8,83.25,99.0,7.0,9.0,9.5,32.0,39.5,10.98,3.25,13.0,29,78.5,106.5,29.5,53.3,57.74,7.3,12.8,19.8,17.4,138,194,0.711,124,244,0.508,45,115,0.391,2.3,1.4,54.0,2,3.6944800000000004,118.395,3.0,2010,0.83749007,36.0,99.0535,98.6335,3.03837,160.732,4.753,3.87305,0.8799530000000001,5.44228,31.5517,5.442740000000001,-0.00045673,1.8621,3.5517,5.4138,2.3103,0.7241,0.5862,17.9655,-0.2815805605,0,0,0,0,0,0,0,0,0,0,1,0,0
Darius Johnson-Odom,73.5,212.0,79.0,96.0,7.0,8.75,8.75,33.5,41.5,10.76,3.21,17.0,34,73.1,107.9,22.9,56.4,58.22,2.0,9.3,17.0,18.3,65,96,0.677,79,180,0.439,73,154,0.474,0.6,1.8,28.7,2,3.19965,116.03299999999999,3.1,2010,1.19120002,55.0,102.197,96.5318,3.04181,150.805,3.70495,3.23448,0.47047,4.4256400000000005,29.6765,3.72536,0.700279,0.4706,2.1765,2.6471,2.3824,0.8824,0.1765,13.0,-0.087173338,0,0,0,0,0,0,0,0,0,0,1,0,0
Terrence Jones,80.25,252.0,86.25,107.0,7.7,9.0,10.0,29.5,34.5,11.57,3.4,12.0,38,78.4,105.6,27.8,47.0,51.17,9.0,22.1,10.3,13.6,157,243,0.6459999999999999,180,387,0.465,26,79,0.32899999999999996,6.0,2.2,52.1,1,4.03923,122.03299999999999,3.0,2011,0.79996957,18.0,89.1825,84.1061,4.6613,280.45799999999997,6.848039999999999,2.62034,4.2277,7.11872,31.4737,3.9081699999999997,3.21055,2.4211,6.4211,8.8421,1.5789,1.1316,1.8947,15.6579,-0.05079507199999993,0,0,0,0,1,0,0,0,0,0,0,0,0
Michael Kidd-Gilchrist,77.75,232.8,84.0,104.5,7.0,9.0,10.25,32.0,35.5,11.77,3.18,6.0,40,77.8,111.8,21.3,51.1,57.05,10.3,16.1,10.8,19.6,143,192,0.745,147,275,0.535,13,51,0.255,2.8,1.9,58.9,1,3.8100699999999996,119.626,3.1,2012,0.86206898,2.0,90.971,86.5498,4.29842,242.953,8.18856,5.00434,3.18423,6.73574,31.125,3.8627800000000003,2.87296,2.575,4.85,7.425,1.875,0.975,0.925,11.9,2.805291483571429,0,0,0,0,0,0,0,1,0,0,0,0,0
Doron Lamb,75.25,199.4,78.75,98.5,6.7,8.5,8.75,29.0,33.5,11.12,3.41,2.0,38,70.7,122.4,19.1,60.2,63.12,2.1,5.6,11.3,14.7,79,100,0.79,93,184,0.505,68,140,0.486,0.6,1.2,30.9,1,4.15457,127.271,3.2,2011,1.24000614,42.0,102.205,96.3872,2.99643,146.27700000000002,5.01347,5.335380000000001,-0.321913,5.2262900000000005,28.3684,4.09504,1.13125,0.5,1.4737,1.9737,1.6316,0.5789,0.1579,12.3421,-0.400727128,0,0,0,0,0,0,0,0,0,0,0,1,0
Jeremy Lamb,76.0,179.2,83.0,102.0,4.5,8.75,9.25,31.5,38.0,10.98,3.25,5.0,41,68.3,116.6,19.3,54.8,56.84,5.0,12.2,12.3,14.6,47,59,0.797,136,249,0.546,46,125,0.368,2.2,1.9,15.8,1,3.54348,122.325,2.2,2011,1.26925799,12.0,98.9458,92.2786,3.28292,196.267,7.022460000000001,4.50206,2.5204,7.4625,27.8049,5.14917,2.31334,1.2195,3.2439,4.4634,1.6098,0.8537,0.6098,11.1463,3.057993452625,0,0,0,0,0,0,0,0,0,0,1,0,0
Meyers Leonard,83.75,249.8,87.0,108.0,5.7,9.25,11.0,30.0,32.5,11.34,3.41,19.0,33,19.9,79.1,17.5,48.3,51.46,4.6,12.8,3.3,33.1,12,17,0.706,28,57,0.491,0,1,0.0,5.2,1.1,29.3,1,-0.121369,80.6675,7.4,2011,0.19228329,11.0,98.6762,91.1222,1.0202,48.9904,-1.48959,-4.7451099999999995,3.25552,-4.35835,8.2424,-6.91448,2.55613,0.303,0.9394,1.2424,0.1515,0.1515,0.3939,2.0606,0.045858282874999934,1,0,0,0,0,0,0,0,0,0,0,0,0
Damian Lillard,73.75,188.8,79.75,95.5,5.9,8.75,9.75,34.5,39.5,11.15,3.34,13.0,30,73.3,103.9,22.8,52.8,57.08,1.4,14.3,21.8,20.7,64,76,0.8420000000000001,69,141,0.489,48,126,0.381,0.8,2.0,28.5,1,2.14281,105.34299999999999,3.5,2009,1.25714648,6.0,98.6777,98.35600000000001,2.83777,162.036,1.79073,1.29055,0.500181,1.18655,29.6667,0.732139,0.454412,0.3,3.6,3.9,2.9333,1.0,0.2,11.5333,11.0074930825,0,0,0,0,0,1,0,0,0,0,0,0,0
Scott Machado,73.0,205.8,76.0,94.5,5.8,8.5,9.5,27.0,32.5,11.26,3.3,17.0,31,66.4,92.5,26.5,43.9,50.41,3.6,11.9,45.0,28.6,93,134,0.6940000000000001,75,168,0.446,15,54,0.278,0.3,2.9,60.4,1,1.4853299999999998,100.376,3.4,2009,1.4423214,,95.0911,96.789,2.71795,156.28,1.76319,0.363553,1.39964,1.68395,27.0,0.266498,1.41745,0.8065,2.5484,3.3548,4.8387,1.2903,0.0645,9.2903,0.21495266100000002,0,0,0,0,0,1,0,0,0,0,0,0,0
Kendall Marshall,75.25,198.4,77.5,96.0,7.8,8.5,9.0,31.0,37.0,12.03,3.23,,37,61.4,100.9,18.5,47.3,51.83,0.7,7.7,40.7,29.8,58,84,0.69,56,129,0.434,20,53,0.377,0.3,2.4,46.2,1,1.6296899999999999,104.045,2.2,2011,2.49997982,13.0,97.2878,90.5768,3.0986,167.894,2.5111,1.73117,0.779933,4.5333,24.6486,2.0474099999999997,2.48588,0.1622,1.9189,2.0811,6.2162,1.0811,0.0811,6.2162,-0.5170606493333333,0,0,0,0,0,1,0,0,0,0,0,0,0
Khris Middleton,78.75,216.2,82.75,103.0,7.8,9.0,9.0,28.0,31.0,11.45,3.47,4.0,33,52.0,107.8,18.9,51.1,55.43,6.6,12.7,10.4,18.2,54,72,0.75,45,87,0.517,33,98,0.337,1.4,2.5,38.9,1,1.92285,111.169,4.5,2010,0.85001237,39.0,95.6938,88.9265,2.70989,131.273,7.10893,3.7874199999999996,3.32151,5.45136,20.9394,2.41804,3.0333200000000002,1.2121,2.3333,3.5455,1.0303,0.8788,0.2727,7.3636,6.7605342813750005,0,0,0,0,0,0,0,1,0,0,0,0,0
Darius Miller,78.0,233.4,81.0,101.0,7.5,8.5,8.75,33.0,37.0,11.34,3.31,14.0,36,53.1,95.5,16.6,46.9,51.84,5.2,10.8,16.8,28.6,41,51,0.804,48,105,0.457,18,55,0.327,3.0,2.0,31.9,1,0.613645,92.589,4.8,2009,1.12498596,46.0,95.8346,91.4576,2.56675,145.385,2.48375,0.133665,2.3500799999999997,1.33955,21.25,-1.1793799999999999,2.51893,0.8333,2.2222,3.0556,2.0,0.75,0.6111,5.3056,0.9276391080000002,0,0,0,0,0,0,0,0,0,1,0,0,0
Quincy Miller,80.75,218.7,85.25,105.0,7.8,9.25,10.25,30.5,36.0,11.05,3.48,8.0,36,59.3,107.8,23.3,48.9,54.44,7.6,16.0,11.3,18.6,92,112,0.821,113,238,0.475,24,67,0.358,2.7,1.6,36.7,1,2.78875,117.34,3.1,2012,0.76560917,38.0,98.0693,92.523,2.8592400000000002,160.106,4.1978,2.62319,1.57461,4.36121,24.4444,3.1712700000000003,1.18994,1.5,3.4167,4.9167,1.3611,0.6389,0.6111,10.8333,0.00733726899999998,0,0,0,0,0,0,0,1,0,0,0,0,0
Tony Mitchell,77.25,216.4,82.0,100.0,5.7,8.5,10.0,31.5,40.0,11.72,3.47,14.0,30,54.5,113.5,19.6,51.9,52.98,11.1,18.0,5.4,8.8,34,58,0.586,98,175,0.56,15,57,0.263,3.3,3.5,25.0,1,2.7073400000000003,118.086,3.3,2010,0.85000747,,93.208,87.9663,3.10696,152.841,6.75745,3.8047800000000005,2.95267,7.042110000000001,23.2333,4.69897,2.34314,2.2333,3.6667,5.9,0.5667,1.3333,0.7,9.1667,0.10703492099999999,0,0,0,0,0,0,0,0,0,0,1,0,0
Arnett Moultrie,81.5,232.8,86.25,106.5,7.7,9.25,9.25,33.5,37.5,11.32,3.22,10.0,37,66.4,101.6,18.3,52.3,52.94,12.7,20.8,4.9,19.2,54,101,0.535,119,220,0.541,11,39,0.282,3.8,1.8,39.0,1,1.50423,100.59899999999999,4.0,2009,0.3809244,27.0,97.1467,93.7664,2.9933,213.292,3.0924,0.669045,2.4233599999999997,1.8391,26.8108,1.3590200000000001,0.48008,3.2703,4.8919,8.1622,0.6486,0.8378,0.9459,8.7838,-0.34215402899999997,0,0,1,0,0,0,0,0,0,0,0,0,0
Andrew Nicholson,80.5,234.0,88.0,107.0,7.6,10.0,10.75,28.5,30.5,11.89,3.67,10.0,30,62.0,105.1,22.5,60.2,60.9,9.8,16.1,2.2,20.5,68,111,0.613,154,256,0.602,0,0,0.0,10.7,1.3,43.4,1,2.06299,108.249,5.3,2009,0.11288528,19.0,94.0677,94.5709,2.72654,173.85299999999998,2.2522599999999997,-1.28138,3.53364,3.4445,25.1,1.08569,2.35881,2.1333,3.8667,6.0,0.2333,0.5667,2.7,12.5333,-0.45266191899999997,0,0,1,0,0,0,0,0,0,0,0,0,0
Kyle O'Quinn,80.5,240.8,88.75,106.5,8.0,9.5,10.0,31.5,31.5,11.65,3.53,,31,40.5,101.8,17.0,56.0,57.11,6.9,16.6,4.9,23.2,23,37,0.622,45,81,0.556,17,45,0.37799999999999995,5.3,1.1,29.4,1,0.557148,94.1821,4.2,2009,0.34286982,49.0,100.97200000000001,109.133,0.9627959999999999,95.6597,-3.1524799999999997,-2.00526,-1.1472200000000001,-2.38845,16.1935,-1.12571,-1.26274,1.0,2.3548,3.3548,0.3871,0.3226,0.8065,5.2903,1.1779854588571428,0,0,1,0,0,0,0,0,0,0,0,0,0
Miles Plumlee,82.5,252.4,84.75,105.5,11.4,9.25,9.0,34.0,40.5,10.64,3.36,15.0,24,11.0,75.4,19.2,47.4,48.58,9.0,14.9,1.1,36.7,6,11,0.545,18,38,0.474,0,0,0.0,7.1,1.4,28.9,1,-0.168204,77.1297,9.1,2009,0.050042,26.0,93.0726,88.5806,0.888156,33.6781,-3.2621599999999997,-6.01665,2.75449,-5.15301,6.7917,-7.5041,2.35109,0.5417,0.875,1.4167,0.0417,0.1667,0.5,1.75,0.1272077948333333,0,0,0,1,0,0,0,0,0,0,0,0,0
Austin Rivers,75.5,202.8,79.25,96.5,6.2,8.5,10.0,32.5,37.5,11.54,3.32,1.0,34,82.4,104.8,24.0,50.5,53.84,2.2,9.2,13.0,17.0,121,184,0.6579999999999999,116,243,0.47700000000000004,58,159,0.365,0.1,1.7,45.8,1,3.5964099999999997,115.79,2.7,2012,0.89873044,10.0,102.8,97.2284,3.3308800000000005,176.149,2.9406,2.9932,-0.052601800000000004,3.075,33.2059,2.7958,0.279199,0.6176,2.7647,3.3824,2.0882,0.9706,0.0294,15.5,0.34354228975,0,0,0,0,0,0,0,0,0,0,0,1,0
Thomas Robinson,79.75,244.2,87.25,106.0,5.0,9.75,10.5,28.5,35.5,11.96,3.17,15.0,33,16.2,88.1,24.8,48.5,46.93,17.2,23.0,6.7,25.3,17,43,0.395,33,68,0.485,0,0,0.0,7.7,1.7,63.2,1,0.30704899999999996,97.0247,7.3,2010,0.34610994,5.0,87.1019,81.2311,1.0570700000000002,54.3197,0.690209,-3.47234,4.16255,-3.49367,7.1212,-4.96922,1.47555,1.0303,1.6364,2.6667,0.2727,0.2121,0.5455,2.5152,0.15346763575000003,0,0,1,0,0,0,0,0,0,0,0,0,0
Terrence Ross,78.0,196.6,79.25,100.5,3.2,8.75,10.25,31.0,37.5,11.78,3.28,2.0,34,42.1,117.9,19.4,53.9,55.56,5.3,12.3,9.6,11.6,25,33,0.758,58,105,0.552,44,125,0.35200000000000004,2.0,1.8,14.3,1,2.2555,122.469,4.7,2011,1.37498228,8.0,98.3958,93.7937,1.99062,110.90799999999999,5.5696699999999995,4.62625,0.943416,5.62533,17.4412,4.15216,1.47316,0.8529,1.9706,2.8235,0.9706,0.5588,0.3529,8.0294,2.6853106195,0,0,0,0,0,0,0,0,0,0,0,0,1
Mike Scott,79.25,240.8,82.75,104.0,10.6,8.5,9.0,27.0,32.5,11.59,3.44,14.0,28,68.5,111.5,18.8,54.9,58.72,13.5,16.6,5.7,19.1,63,85,0.741,109,198,0.551,2,6,0.33299999999999996,1.2,1.8,41.7,2,2.9022200000000002,114.794,3.5,2009,0.42857143,43.0,101.36399999999999,95.1016,2.96295,147.643,4.06768,2.40931,1.6583599999999998,2.9585,27.6429,2.31041,0.6480899999999999,3.3929,4.0357,7.4286,0.75,0.8571,0.3214,10.25,-0.07543613625000004,0,0,1,0,0,0,0,0,0,0,0,0,0
Henry Sims,82.0,241.2,88.0,108.0,7.7,9.25,10.0,26.5,29.5,12.33,3.44,7.0,28,21.8,91.0,14.2,42.3,44.94,7.9,13.3,5.7,20.5,10,17,0.588,19,40,0.475,2,12,0.16699999999999998,6.3,1.8,32.7,1,0.10521400000000002,87.3955,3.9,2009,0.61533489,,96.7663,90.9633,1.18726,50.4878,2.10269,-1.77489,3.8775699999999995,1.42137,9.8214,-1.41815,2.8395200000000003,0.5714,1.1429,1.7143,0.2857,0.2857,0.5714,1.9286,-0.599091598,0,1,0,0,0,0,0,0,0,0,0,0,0
Jared Sullinger,79.75,268.2,85.25,105.5,10.7,9.25,9.75,29.5,31.0,12.77,3.81,9.0,37,78.9,121.1,26.8,54.5,59.14,14.1,26.0,7.4,11.6,188,267,0.7040000000000001,219,398,0.55,3,12,0.25,2.0,2.0,65.1,1,5.75949,137.504,3.1,2011,0.72883482,21.0,88.8615,83.2367,4.78604,252.581,7.783110000000001,5.53495,2.24816,8.35786,31.6757,6.75443,1.60343,3.5405,6.6486,10.1892,1.1622,1.0,0.5405,17.1622,2.8314411537499997,0,0,1,0,0,0,0,0,0,0,0,0,0
Tyshawn Taylor,74.75,177.0,78.25,97.5,4.2,8.75,8.75,32.0,36.5,11.48,3.2,0.0,36,57.3,107.5,18.7,48.5,53.1,2.4,8.4,24.1,22.4,63,88,0.716,70,147,0.47600000000000003,19,56,0.33899999999999997,0.8,3.2,43.3,2,2.05467,110.334,3.9,2010,1.98365206,41.0,96.4159,89.8801,2.92392,143.779,5.36163,3.3613800000000005,2.00025,4.63926,23.0833,1.61378,3.02548,0.4722,1.9444,2.4167,3.3611,1.2778,0.1944,7.2222,-1.4094820319999999,0,0,0,0,0,1,0,0,0,0,0,0,0
Marquis Teague,73.0,179.8,79.25,96.5,6.3,8.25,7.75,32.5,40.5,10.65,3.19,8.0,40,81.4,99.8,21.0,44.9,49.08,1.6,6.7,25.5,23.8,85,119,0.7140000000000001,119,272,0.43799999999999994,26,80,0.325,0.8,1.7,33.8,1,2.4887599999999996,106.366,2.8,2012,1.75229367,29.0,97.6421,92.8966,3.78126,188.101,2.43779,2.2476700000000003,0.190118,1.21593,32.575,0.654154,0.561773,0.425,2.1,2.525,4.775,0.925,0.275,10.025,-0.884703398,0,0,0,0,0,1,0,0,0,0,0,0,0
Hollis Thompson,78.75,206.0,81.5,102.5,6.0,8.25,9.75,28.5,36.5,11.72,3.38,6.0,34,48.7,112.1,13.0,56.6,57.64,5.3,9.4,8.6,18.0,24,39,0.615,27,58,0.466,28,64,0.43799999999999994,2.3,2.8,32.0,1,1.49479,106.62899999999999,5.0,2010,1.26925594,,99.9124,93.1615,2.25277,117.34299999999999,5.54891,3.55306,1.99585,4.51201,19.4706,1.8329900000000001,2.67903,0.7647,1.5882,2.3529,0.9706,0.9118,0.4118,4.7647,-0.518841374,0,0,0,0,0,0,0,1,0,0,0,0,0
Dion Waiters,74.5,221.0,79.25,98.0,8.5,8.5,9.5,,,,,,33,39.3,108.1,21.2,47.6,51.86,2.7,8.1,17.5,15.8,39,47,0.83,47,102,0.461,27,82,0.32899999999999996,0.8,4.2,25.5,1,1.72586,115.609,3.3,2011,1.66670336,4.0,95.5796,90.0626,2.07364,99.9614,4.16102,3.0889599999999997,1.07206,4.88908,16.3333,1.5458399999999999,3.34324,0.3636,1.2424,1.6061,1.5152,1.1212,0.1212,6.4848,1.235164877285714,0,0,0,0,0,0,0,0,0,0,1,0,0
Royce White,79.0,260.6,84.0,104.5,10.6,9.5,11.5,,,,,,34,78.8,100.3,29.1,54.0,53.6,9.4,24.6,34.5,24.7,102,205,0.498,171,316,0.541,4,12,0.33299999999999996,3.0,2.2,62.5,2,3.4548400000000004,115.927,3.3,2012,1.30770239,16.0,94.0933,89.68,4.0118,241.83900000000003,8.20572,2.6693599999999997,5.53635,7.364389999999999,31.5294,3.78105,3.58334,2.5,6.7941,9.2941,5.0,1.1765,0.9412,13.4118,-0.10164948900000001,0,0,1,0,0,0,0,0,0,0,0,0,0
Tony Wroten,76.75,203.2,81.0,101.0,5.2,8.0,9.0,30.0,35.5,10.75,3.24,0.0,35,75.3,95.7,32.1,45.3,48.83,8.0,9.8,24.5,21.8,154,264,0.583,189,391,0.483,9,56,0.161,1.2,3.5,59.1,1,2.94965,112.56299999999999,3.5,2012,0.98485972,25.0,97.04700000000001,93.6772,3.4155699999999998,215.125,4.17926,1.85641,2.32285,4.001119999999999,30.3429,2.30166,1.6994599999999997,2.2857,2.7429,5.0286,3.7143,1.8857,0.3714,15.9714,-0.7862292126666667,0,0,0,0,0,1,0,0,0,0,0,0,0
Tyler Zeller,83.25,247.4,84.0,104.5,6.4,9.0,9.75,30.0,34.0,11.13,3.4,16.0,15,7.9,105.9,19.4,47.2,53.32,10.1,16.1,4.0,18.5,13,17,0.765,17,36,0.47200000000000003,0,0,0.0,2.4,1.4,47.2,1,0.745977,112.05799999999999,6.8,2009,0.37502346,17.0,95.7189,88.8113,1.0054,24.4692,1.52136,0.825248,0.6961149999999999,-0.637185,7.8,-1.28884,0.651659,0.7333,1.2667,2.0,0.2,0.2,0.2,3.1333,0.788662667,0,0,0,1,0,0,0,0,0,0,0,0,0
Steven Adams,82.75,254.5,88.5,109.5,6.65,9.5,11.0,28.5,33.0,11.85,3.4,16.0,32,56.1,109.7,18.0,57.1,55.46,15.3,19.1,5.4,16.9,31,70,0.44299999999999995,100,175,0.5710000000000001,0,0,0.0,11.2,1.9,40.0,1,2.1147400000000003,110.145,2.8,2013,0.57140248,12.0,86.5013,83.1502,3.44551,158.07,9.76937,2.06394,7.705439999999999,7.0935,23.4062,3.36616,3.7273400000000003,2.8125,3.5312,6.3438,0.625,0.6562,2.0312,7.2188,4.864331193125,1,0,0,0,0,0,0,0,0,0,0,0,0
Vander Blue,75.5,197.4,78.0,100.5,4.6,8.5,9.5,28.0,37.5,10.4,3.14,4.0,37,47.3,89.7,18.7,40.6,44.49,5.2,11.8,15.1,22.5,45,74,0.608,65,150,0.433,4,25,0.16,1.2,2.8,42.3,1,0.465062,92.0047,3.8,2011,1.15684852,,100.439,94.5514,2.1273400000000002,131.418,1.56336,-0.459776,2.02314,-0.766729,19.0,-2.20431,1.4375799999999999,0.8378,1.973,2.8108,1.5946,0.8919,0.2162,5.0541,-0.14965410266666668,0,0,0,0,0,0,0,0,0,0,1,0,0
Lorenzo Brown,76.0,189.2,79.0,100.0,3.95,8.25,8.5,28.0,34.0,11.78,3.4,8.0,31,71.9,96.7,21.0,44.7,48.93,3.0,10.8,24.7,22.6,62,87,0.713,88,197,0.447,17,57,0.298,1.1,2.6,34.3,1,1.73315,102.285,3.0,2011,1.61108247,52.0,103.844,99.7804,2.7105,156.91,2.1942,1.2775,0.9166979999999999,1.99796,28.7742,0.788814,1.2091399999999999,0.7742,2.9032,3.6774,3.7419,1.2903,0.3548,9.3226,0.1076683258,0,0,0,0,0,1,0,0,0,0,0,0,0
Reggie Bullock,77.75,199.8,80.75,102.0,6.95,8.5,9.0,31.0,36.5,11.33,3.31,11.0,27,26.4,103.4,20.2,45.3,46.13,5.9,13.6,7.5,9.0,13,23,0.565,33,71,0.465,29,98,0.29600000000000004,0.7,2.5,13.6,1,1.17581,108.266,2.6,2011,1.23073725,25.0,93.9454,88.1859,1.95175,82.9402,5.59167,3.6815900000000004,1.91008,5.40431,14.5185,2.7580400000000003,2.64626,0.8148,2.0,2.8148,0.5926,0.6667,0.1111,6.1481,1.015906283875,0,0,0,0,0,0,0,0,0,0,0,0,1
Trey Burke,71.75,187.0,77.5,97.5,6.9,8.25,8.75,29.5,36.5,11.2,3.16,3.0,33,90.6,106.6,26.9,50.9,54.41,2.3,9.8,29.1,18.8,92,123,0.748,119,242,0.49200000000000005,57,160,0.35600000000000004,1.3,1.6,30.6,1,4.67784,121.56299999999999,1.8,2012,1.6774182,9.0,102.512,96.2862,3.77885,185.96,5.39436,4.24728,1.1470799999999999,6.02433,36.6364,5.00522,1.0191,0.6364,2.8182,3.4545,4.7273,0.9091,0.3939,15.1818,1.0865874187500002,0,0,0,0,0,1,0,0,0,0,0,0,0
Kentavious Caldwell-Pope,76.5,203.6,80.0,100.5,6.45,8.5,9.0,29.0,34.5,10.6,3.12,7.0,32,79.4,104.0,23.3,48.0,49.94,5.0,14.7,9.8,9.8,53,81,0.654,87,170,0.512,65,214,0.304,1.3,3.7,21.1,1,3.26638,113.994,2.7,2012,1.08337773,8.0,97.9889,93.0422,3.6697900000000003,193.437,6.1586,4.212280000000001,1.94632,6.7168,32.125,4.5191,2.19771,1.4062,3.7812,5.1875,1.2188,1.8125,0.3438,13.1875,3.7303703370000005,0,0,0,0,0,0,0,0,0,0,1,0,0
Isaiah Canaan,71.0,188.4,76.5,94.5,5.9,8.25,9.5,33.0,40.5,10.98,3.22,16.0,34,50.6,116.1,22.4,60.4,63.27,2.3,10.4,14.6,20.7,65,86,0.7559999999999999,63,124,0.508,51,107,0.47700000000000004,0.2,2.2,37.2,1,2.22975,116.26,3.9,2010,0.92595393,34.0,93.936,95.8062,2.15555,117.045,1.33391,2.1095599999999997,-0.7756460000000001,3.4130000000000003,20.2353,2.97287,0.44013199999999997,0.3529,1.9118,2.2647,1.4706,0.7647,0.0294,10.1176,0.1351448246666667,0,0,0,0,0,1,0,0,0,0,0,0,0
Michael Carter-Williams,76.75,184.4,79.25,101.0,4.4,7.5,8.5,31.5,41.0,10.68,3.22,8.0,26,18.1,112.5,18.6,49.1,50.78,3.9,11.7,34.3,19.5,13,23,0.565,18,40,0.45,7,18,0.389,2.9,4.6,39.7,1,1.0504799999999999,113.75,3.7,2012,3.37487805,11.0,89.7959,86.2626,1.43225,57.4751,7.0076,3.8036300000000005,3.20397,6.86676,10.3462,2.4281,4.43866,0.3462,1.1154,1.4615,2.0769,0.7692,0.2692,2.6923,1.9885818328749998,0,0,0,0,0,1,0,0,0,0,0,0,0
Robert Covington,78.25,208.6,85.75,106.0,4.7,9.0,8.5,29.5,36.0,11.69,3.34,9.0,32,66.9,100.2,23.5,48.7,52.49,9.5,19.4,10.1,20.2,63,79,0.797,97,217,0.447,37,96,0.385,4.5,2.3,25.2,1,1.70462,102.863,4.1,2010,0.52109249,,102.353,102.829,2.19838,178.894,1.3533600000000001,-0.059591,1.41295,0.506182,27.2812,0.831625,-0.325443,2.3438,4.1562,6.5,1.1562,1.0625,1.0938,11.5,4.912234790250001,0,0,0,0,0,0,0,0,1,0,0,0,0
Allen Crabbe,77.25,197.4,83.25,103.5,4.65,8.25,8.5,30.5,36.0,10.67,3.32,10.0,31,78.0,112.6,18.3,54.5,58.2,2.4,15.9,12.2,14.0,74,92,0.804,77,157,0.49,62,155,0.4,1.5,1.6,29.5,1,3.4498,114.899,1.8,2011,1.3260328000000001,31.0,103.271,97.00299999999999,3.44425,193.59099999999998,5.91986,4.14199,1.77788,5.9427900000000005,33.8387,4.556690000000001,1.3861,0.6452,4.6774,5.3226,1.9677,0.9355,0.4516,13.3548,0.9731466301428572,0,0,0,0,0,0,0,0,0,0,1,0,0
Seth Curry,73.0,179.2,76.0,97.5,9.6,8.0,8.25,,,,,,31,90.9,103.7,27.2,48.7,52.99,2.2,10.7,13.9,14.2,113,137,0.825,124,259,0.479,86,260,0.331,0.8,2.0,26.4,1,3.3026,110.444,1.6,2009,0.90789687,,105.071,108.01,2.3033099999999997,203.248,-1.0796,1.56779,-2.64739,0.260826,37.6774,2.53028,-2.26946,0.7097,3.6774,4.3871,2.2258,1.2581,0.2581,19.9677,1.8911183827142861,0,0,0,0,0,0,0,0,0,0,1,0,0
Brandon Davies,80.5,241.8,85.5,108.5,8.6,9.0,11.0,26.0,31.5,11.22,3.5,7.0,34,32.6,93.0,22.5,54.1,55.27,8.0,17.4,3.5,24.7,48,86,0.5579999999999999,66,121,0.545,0,1,0.0,3.0,1.5,70.5,1,0.6003310000000001,97.3862,7.7,2010,0.19999999,,93.0902,90.7203,1.6677099999999998,95.1685,-2.51282,-3.15901,0.6461859999999999,-4.04934,13.5294,-4.63437,0.585034,0.8824,2.1471,3.0294,0.2647,0.3529,0.3824,5.2941,-0.146648342,0,0,1,0,0,0,0,0,0,0,0,0,0
Dewayne Dedmon,82.0,238.8,88.0,109.0,8.35,9.0,11.0,28.0,32.5,12.75,3.4,8.0,20,36.0,98.5,21.3,55.1,55.28,12.6,17.6,3.6,19.3,22,41,0.537,65,117,0.556,0,1,0.0,4.7,2.0,34.7,2,1.56115,103.941,5.5,2012,0.20689655,,93.3454,89.6805,2.92177,91.0182,1.06602,-2.29326,3.3592800000000005,0.8382290000000001,23.25,-1.3171899999999999,2.15542,2.45,3.0,5.45,0.3,0.7,0.95,7.6,1.3044045987500001,1,0,0,0,0,0,0,0,0,0,0,0,0
Gorgui Dieng,81.75,229.6,87.5,111.5,5.35,9.0,10.0,,,,,,29,31.6,113.0,18.5,61.8,60.88,13.4,18.3,8.2,19.0,28,52,0.5379999999999999,68,109,0.624,0,1,0.0,13.7,1.7,47.3,1,1.60477,114.921,5.6,2011,0.70375941,21.0,88.3349,84.0792,2.2925,105.295,10.1501,1.03453,9.11561,6.90181,15.5517,1.73786,5.16395,1.8276,2.5862,4.4138,0.6552,0.4483,1.931,5.6552,1.476136177875,1,0,0,0,0,0,0,0,0,0,0,0,0
